show_id,type,title,director,date_added,release_year,rating,duration,listed_in,country1
s2685,TV Show,The Innocence Files,Not Given,2020-04-15,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",United States
s2686,Movie,World Famous Lover,Kranthi Madhav,2020-04-15,2020,TV-MA,147 min,"Dramas, International Movies, Romantic Movies",India
s2687,Movie,Chris D'Elia: No Pain,Matt D'Elia,2020-04-14,2020,TV-MA,55 min,Stand-Up Comedy,United States
s2688,Movie,New Money,Tope Oshin,2020-04-14,2018,TV-14,107 min,"Dramas, International Movies",Nigeria
s2689,Movie,Moms at War,Omoni Oboli,2020-04-13,2018,TV-14,92 min,"Comedies, Dramas, International Movies",Nigeria
s2690,Movie,Surviving R. Kelly: The Impact,Not Given,2020-04-13,2019,TV-14,85 min,Documentaries,United States
s2691,Movie,Code 8,Jeff Chan,2020-04-11,2019,TV-MA,98 min,"Action & Adventure, Independent Movies, International Movies",Canada
s2692,TV Show,Brews Brothers,Not Given,2020-04-10,2020,TV-MA,1 Season,TV Comedies,United States
s2693,Movie,LA Originals,Not Given,2020-04-10,2020,TV-MA,92 min,"Documentaries, International Movies, Music & Musicals",United States
s2694,Movie,Love Wedding Repeat,Dean Craig,2020-04-10,2020,TV-MA,101 min,"Comedies, International Movies, Romantic Movies",United Kingdom
s2695,Movie,School Life,"Grand Corps Malade, Mehdi Idir",2020-04-10,2019,TV-MA,112 min,"Comedies, Dramas, International Movies",France
s2696,Movie,The Main Event,Jay Karas,2020-04-10,2020,TV-G,103 min,"Children & Family Movies, Comedies, Sports Movies",United States
s2697,TV Show,The Trial,Stefano Lodovichi,2020-04-10,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Italy
s2698,Movie,Tigertail,Alan Yang,2020-04-10,2020,PG,91 min,Dramas,United States
s2699,TV Show,Hi Score Girl,Not Given,2020-04-09,2019,TV-14,2 Seasons,"Anime Series, International TV Shows, Romantic TV Shows",Japan
s2700,TV Show,The Circle France,Not Given,2020-04-09,2020,TV-MA,1 Season,"International TV Shows, Reality TV",United States
s2701,Movie,Born Beautiful,Perci Intalan,2020-04-08,2019,TV-MA,96 min,"Comedies, Dramas, International Movies",Philippines
s2702,Movie,The Last Airbender,M. Night Shyamalan,2020-04-08,2010,PG,104 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",United States
s2703,Movie,Tiffany Haddish: She Ready! From the Hood To Hollywood!,Chris Robinson,2020-04-07,2017,TV-MA,66 min,Stand-Up Comedy,United States
s2704,Movie,Mine 9,Eddie Mensore,2020-04-06,2019,TV-MA,83 min,"Dramas, Independent Movies",United States
s2705,Movie,The Florida Project,Sean Baker,2020-04-06,2017,R,111 min,"Dramas, Independent Movies",United States
s2706,Movie,Dark Light,Padraig Reynolds,2020-04-05,2019,TV-MA,90 min,"Horror Movies, Independent Movies, Sci-Fi & Fantasy",United States
s2707,Movie,The Killing of a Sacred Deer,Yorgos Lanthimos,2020-04-05,2017,R,121 min,"Dramas, Independent Movies, Thrillers",Ireland
s2708,Movie,Angel Has Fallen,Ric Roman Waugh,2020-04-04,2019,R,121 min,Action & Adventure,United States
s2709,TV Show,El Reemplazante,Not Given,2020-04-04,2013,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas",Chile
s2710,Movie,Coffee & Kareem,Michael Dowse,2020-04-03,2020,TV-MA,88 min,"Action & Adventure, Comedies",United States
s2711,TV Show,Legacies,Not Given,2020-04-03,2019,TV-14,2 Seasons,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows",United States
s2712,Movie,Money Heist: The Phenomenon,"Pablo Lejarreta, Luis Alfaro",2020-04-03,2020,TV-MA,57 min,"Documentaries, International Movies",Spain
s2713,Movie,The Death of Stalin,Armando Iannucci,2020-04-03,2017,R,107 min,"Comedies, Dramas, Independent Movies",United Kingdom
s2714,Movie,Sol Levante,Akira Saitoh,2020-04-02,2020,TV-14,5 min,"Action & Adventure, Anime Features, International Movies",Japan
s2715,Movie,Violet Evergarden: Eternity and the Auto Memory Doll,Haruka Fujita,2020-04-02,2019,TV-PG,91 min,"Anime Features, International Movies, Sci-Fi & Fantasy",Japan
s2716,Movie,Agneepath,Mukul Anand,2020-04-01,1990,TV-14,174 min,"Dramas, International Movies",India
s2717,Movie,Brothers,Karan Malhotra,2020-04-01,2015,TV-14,155 min,"Action & Adventure, Dramas, International Movies",India
s2718,Movie,Chhota Bheem and the Curse of Damyaan,Rajiv Chilaka,2020-04-01,2012,TV-Y7,87 min,Children & Family Movies,India
s2719,TV Show,Community,Not Given,2020-04-01,2015,TV-14,6 Seasons,TV Comedies,United States
s2720,Movie,David Batra: Elefanten i rummet,"David Batra, Jon Rudberg",2020-04-01,2020,TV-MA,77 min,Stand-Up Comedy,Sweden
s2721,Movie,Dostana,Tarun Mansukhani,2020-04-01,2008,TV-14,142 min,"Comedies, Dramas, International Movies",India
s2722,Movie,Duniya,Ramesh Talwar,2020-04-01,1984,TV-14,170 min,"Action & Adventure, Dramas, International Movies",India
s2723,Movie,Duplicate,Mahesh Bhatt,2020-04-01,1998,TV-14,165 min,"Comedies, Dramas, International Movies",India
s2724,Movie,Friendship,Raj Khosla,2020-04-01,1980,TV-14,161 min,"Action & Adventure, Dramas, International Movies",India
s2725,Movie,Gori Tere Pyaar Mein,Punit Malhotra,2020-04-01,2013,TV-14,144 min,"Comedies, Dramas, International Movies",India
s2726,Movie,Gumrah,Mahesh Bhatt,2020-04-01,1993,TV-14,149 min,"Action & Adventure, Dramas, International Movies",India
s2727,Movie,Hasee Toh Phasee,Vinil Mathew,2020-04-01,2014,TV-14,135 min,"Comedies, Dramas, International Movies",India
s2728,TV Show,How to Fix a Drug Scandal,Not Given,2020-04-01,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",United States
s2729,Movie,Humpty Sharma Ki Dulhania,Shashank Khaitan,2020-04-01,2014,TV-14,131 min,"Comedies, International Movies, Romantic Movies",India
s2730,Movie,Kaal,Soham Shah,2020-04-01,2005,TV-14,126 min,"Horror Movies, International Movies, Thrillers",India
s2731,Movie,Kabhi Alvida Naa Kehna,Karan Johar,2020-04-01,2006,TV-14,192 min,"Dramas, International Movies, Romantic Movies",India
s2732,Movie,Kabhi Khushi Kabhie Gham,Karan Johar,2020-04-01,2001,TV-14,209 min,"Dramas, International Movies",India
s2733,Movie,Kal Ho Naa Ho,Nikkhil Advani,2020-04-01,2003,TV-14,187 min,"Comedies, Dramas, International Movies",India
s2734,Movie,Kapoor & Sons,Shakun Batra,2020-04-01,2016,TV-14,138 min,"Comedies, Dramas, International Movies",India
s2735,Movie,Kuch Kuch Hota Hai,Karan Johar,2020-04-01,1998,TV-14,185 min,"Comedies, Dramas, International Movies",India
s2736,Movie,Magnificent,Vikas Bahl,2020-04-01,2015,TV-14,143 min,"Comedies, International Movies, Romantic Movies",India
s2737,TV Show,Man Like Mobeen,Not Given,2020-04-01,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",United Kingdom
s2738,Movie,Mighty Raju Rio Calling,"Rajiv Chilaka, Anirban Majumder, Alka Amarkant Dubey",2020-04-01,2014,TV-Y7,97 min,"Children & Family Movies, Sports Movies",India
s2739,Movie,Muqaddar ka Faisla,Prakash Mehra,2020-04-01,1987,TV-14,172 min,"Action & Adventure, Comedies, Dramas",India
s2740,TV Show,Pokémon the Series,Not Given,2020-04-01,2019,TV-Y7,3 Seasons,"Anime Series, Kids' TV",United States
s2741,TV Show,Saint Seiya,Not Given,2020-04-01,1986,TV-14,6 Seasons,Anime Series,Japan
s2742,Movie,SETHUM AAYIRAM PON,Anand Ravichandran,2020-04-01,2020,TV-MA,103 min,"Dramas, Independent Movies, International Movies",India
s2743,TV Show,Sunderland 'Til I Die,Not Given,2020-04-01,2020,TV-MA,2 Seasons,"British TV Shows, Docuseries, International TV Shows",United Kingdom
s2744,TV Show,The Iliza Shlesinger Sketch Show,Not Given,2020-04-01,2020,TV-MA,1 Season,TV Comedies,United States
s2745,Movie,The Little Vampire,"Richard Claus, Karsten Kiilerich",2020-04-01,2017,TV-G,83 min,Children & Family Movies,Netherlands
s2746,Movie,The Runaways,Floria Sigismondi,2020-04-01,2010,R,107 min,"Dramas, Independent Movies, Music & Musicals",United States
s2747,TV Show,The Windsors,Not Given,2020-04-01,2020,TV-MA,3 Seasons,"British TV Shows, International TV Shows, TV Comedies",United Kingdom
s2748,Movie,Ungli,Renzil D'Silva,2020-04-01,2014,TV-14,114 min,"Comedies, Dramas, International Movies",India
s2749,TV Show,Well-Intended Love,Not Given,2020-04-01,2020,TV-14,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",China
s2750,Movie,Wildling,Fritz Böhm,2020-04-01,2018,R,93 min,"Horror Movies, Independent Movies, Sci-Fi & Fantasy",United States
s2751,Movie,A truthful Mother,Ravishankar Venkateswaran,2020-03-31,2020,TV-Y7,85 min,Children & Family Movies,India
s2752,TV Show,Akbar Birbal,Not Given,2020-03-31,2019,TV-G,1 Season,"Kids' TV, TV Comedies, TV Dramas",India
s2753,TV Show,Bal Ganesh,Vijay S. Bhanushali,2020-03-31,2019,TV-Y7,1 Season,Kids' TV,Not Given
s2754,Movie,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,Not Given,2020-03-31,2020,TV-MA,85 min,Stand-Up Comedy,United States
s2755,Movie,Greater,David Hunt,2020-03-31,2016,PG,131 min,"Children & Family Movies, Dramas, Sports Movies",United States
s2756,Movie,Indian Horse,Stephen S. Campanelli,2020-03-31,2017,TV-MA,101 min,"Dramas, Independent Movies, Sports Movies",Canada
s2757,Movie,Paharganj,Rakesh Ranjan Kumar,2020-03-31,2019,TV-MA,107 min,"Dramas, Independent Movies, International Movies",India
s2758,Movie,Pretty Little Stalker,Sam Irvin,2020-03-31,2018,TV-14,84 min,Thrillers,United States
s2759,Movie,Through My Father's Eyes: The Ronda Rousey Story,Gary Stretch,2020-03-31,2019,R,104 min,"Documentaries, Sports Movies",Canada
s2760,TV Show,Tree House Tales,Not Given,2020-03-31,2019,TV-Y,1 Season,Kids' TV,United States
s2761,Movie,Kannum Kannum Kollaiyadithaal,Desingh Periyasamy,2020-03-29,2020,TV-14,160 min,"Comedies, Dramas, International Movies",India
s2762,TV Show,Rugal,Not Given,2020-03-29,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",South Korea
s2763,Movie,Rogue Warfare,Mike Gunther,2020-03-28,2019,R,103 min,Action & Adventure,United States
s2764,Movie,Dragons: Rescue Riders: Hunt for the Golden Dragon,"TJ Sullivan, Greg Rankin",2020-03-27,2020,TV-Y,46 min,"Children & Family Movies, Comedies",United States
s2765,TV Show,Happy!,Not Given,2020-03-27,2019,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies",United States
s2766,TV Show,Ladies Up,Not Given,2020-03-27,2019,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",India
s2767,Movie,Maska,Neeraj Udhwani,2020-03-27,2020,TV-MA,112 min,"Comedies, Dramas, International Movies",India
s2768,TV Show,Ozark,Not Given,2020-03-27,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",United States
s2769,Movie,The Decline,Patrice Laliberté,2020-03-27,2020,TV-MA,83 min,"Action & Adventure, International Movies",Canada
s2770,Movie,There's Something in the Water,"Ellen Page, Ian Daniel",2020-03-27,2019,TV-14,72 min,"Documentaries, International Movies",Canada
s2771,Movie,True: Wuzzle Wegg Day,"Todd Kauffman, Mark Thornton",2020-03-27,2020,TV-Y,24 min,Children & Family Movies,Canada
s2772,Movie,Uncorked,Prentice Penny,2020-03-27,2020,TV-MA,104 min,"Dramas, Independent Movies",United States
s2773,TV Show,Wassup Man GO!,Not Given,2020-03-27,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Reality TV",United States
s2774,Movie,Willy and the Guardians of the Lake: Tales from the Lakeside Winter Adventure,Zsolt Pálfi,2020-03-27,2019,TV-Y,72 min,Children & Family Movies,Hungary
s2775,TV Show,7SEEDS,Not Given,2020-03-26,2020,TV-MA,2 Seasons,"Anime Series, International TV Shows",United States
s2776,Movie,Happy Old Year,Nawapol Thamrongrattanarit,2020-03-26,2019,TV-MA,113 min,"Dramas, International Movies, Romantic Movies",Thailand
s2777,Movie,Making Unorthodox,Marlene Melchior,2020-03-26,2020,TV-G,21 min,"Documentaries, International Movies",Germany
s2778,TV Show,Unorthodox,Not Given,2020-03-26,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",Germany
s2779,Movie,Bethany Hamilton: Unstoppable,Aaron Lieber,2020-03-25,2019,PG,100 min,"Children & Family Movies, Documentaries, Sports Movies",United States
s2780,Movie,Crip Camp: A Disability Revolution,Not Given,2020-03-25,2020,R,108 min,Documentaries,United States
s2781,Movie,Curtiz,Tamas Yvan Topolanszky,2020-03-25,2018,TV-MA,99 min,"Dramas, International Movies",Hungary
s2782,Movie,The Occupant,"Àlex Pastor, David Pastor",2020-03-25,2020,TV-MA,104 min,"Independent Movies, International Movies, Thrillers",Spain
s2783,Movie,Tom Segura: Ball Hog,Rami Hachache,2020-03-24,2020,TV-MA,70 min,Stand-Up Comedy,United States
s2784,TV Show,Freud,Not Given,2020-03-23,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Austria
s2785,TV Show,J-Style Trip,Not Given,2020-03-22,2020,TV-14,1 Season,"International TV Shows, Reality TV",Taiwan
s2786,TV Show,Barbie Dreamhouse Adventures: Go Team Roberts,Not Given,2020-03-21,2020,TV-Y,2 Seasons,Kids' TV,United States
s2787,Movie,A Life of Speed: The Juan Manuel Fangio Story,Francisco Macri,2020-03-20,2020,TV-14,93 min,"Documentaries, International Movies, Sports Movies",Argentina
s2788,TV Show,Archibald's Next Big Thing,Not Given,2020-03-20,2020,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",United States
s2789,TV Show,Dino Girl Gauko,Not Given,2020-03-20,2020,TV-Y7,2 Seasons,"Anime Series, Kids' TV",United States
s2790,Movie,El silencio es bienvenido,Gabriela García Rivas,2020-03-20,2017,TV-14,95 min,"Dramas, Independent Movies, International Movies",Mexico
s2791,TV Show,Greenhouse Academy,Not Given,2020-03-20,2020,TV-PG,4 Seasons,"Kids' TV, TV Dramas, Teen TV Shows",United States
s2792,TV Show,Self Made: Inspired by the Life of Madam C.J. Walker,Not Given,2020-03-20,2020,TV-MA,1 Season,TV Dramas,United States
s2793,TV Show,She,Not Given,2020-03-20,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",India
s2794,TV Show,The English Game,Not Given,2020-03-20,2020,TV-14,1 Season,"British TV Shows, International TV Shows, TV Dramas",United Kingdom
s2795,TV Show,The Letter for the King,Not Given,2020-03-20,2020,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure",United Kingdom
s2796,TV Show,"Tiger King: Murder, Mayhem and Madness","Eric Goode, Rebecca Chaiklin",2020-03-20,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",United States
s2797,Movie,Ultras,Francesco Lettieri,2020-03-20,2020,TV-MA,109 min,"Dramas, International Movies, Sports Movies",Italy
s2798,TV Show,Vampires,Not Given,2020-03-20,2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",France
s2799,Movie,3022,John Suits,2020-03-19,2019,R,91 min,"Independent Movies, Sci-Fi & Fantasy, Thrillers",United States
s2800,Movie,Altered Carbon: Resleeved,"Takeru Nakajima, Yoshiyuki Okada",2020-03-19,2020,TV-MA,75 min,"Action & Adventure, Anime Features, International Movies",Japan
s2801,Movie,Masameer - The Movie,Malik Nejer,2020-03-19,2020,TV-14,100 min,"Comedies, International Movies",Saudi Arabia
s2802,Movie,AllI Wish,Susan Walter,2020-03-18,2017,R,95 min,"Dramas, Romantic Movies",United States
s2803,TV Show,Caliphate,Not Given,2020-03-18,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",Sweden
s2804,Movie,Lu Over the Wall,Masaaki Yuasa,2020-03-18,2017,PG,113 min,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",Japan
s2805,TV Show,Women Of The Night,Not Given,2020-03-18,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Netherlands
s2806,Movie,XV: Beyond the Tryline,Pierre Deschamps,2020-03-18,2016,TV-14,91 min,"Documentaries, Sports Movies",United Kingdom
s2807,Movie,Bert Kreischer: Hey Big Boy,Jeff Tomsic,2020-03-17,2020,TV-MA,62 min,Stand-Up Comedy,United States
s2808,TV Show,Shaun the Sheep: Adventures from Mossy Bottom,Not Given,2020-03-17,2020,TV-Y7,1 Season,"British TV Shows, Kids' TV, TV Comedies",United Kingdom
s2809,TV Show,We Speak Dance,Not Given,2020-03-17,2018,TV-MA,1 Season,Docuseries,United States
s2810,Movie,Search Party,Scot Armstrong,2020-03-16,2014,R,93 min,Comedies,United States
s2811,Movie,Bypass Road,Naman Nitin Mukesh,2020-03-15,2019,TV-14,135 min,"International Movies, Thrillers",India
s2812,Movie,Digs & Discoveries: All Track's Lead to Rome,Joey So,2020-03-15,2019,TV-Y,23 min,Children & Family Movies,Not Given
s2813,Movie,Digs & Discoveries: Mines of Mystery,Joey So,2020-03-15,2019,TV-Y,23 min,Children & Family Movies,Not Given
s2814,TV Show,Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,Lynn Novick,2020-03-15,2019,TV-MA,1 Season,Docuseries,United States
s2815,Movie,Steam Team to the Rescue,Joey So,2020-03-15,2019,TV-Y,23 min,Children & Family Movies,Not Given
s2816,Movie,Jai Mummy Di,Navjot Gulati,2020-03-14,2020,TV-MA,101 min,"Comedies, International Movies, Romantic Movies",India
s2817,TV Show,100 Humans,Not Given,2020-03-13,2020,TV-14,1 Season,"Docuseries, Science & Nature TV",United States
s2818,Movie,Baby Mamas,Stephanie Zwane,2020-03-13,2018,TV-14,98 min,"Comedies, Dramas, International Movies",South Africa
s2819,TV Show,Bloodride,Not Given,2020-03-13,2020,TV-MA,1 Season,"International TV Shows, TV Horror, TV Mysteries",Norway
s2820,Movie,Go Karts,Owen Trevor,2020-03-13,2020,TV-PG,103 min,"Children & Family Movies, Dramas",Australia
s2821,Movie,Justine,Stephanie Turner,2020-03-13,2019,TV-MA,106 min,"Dramas, Independent Movies",United States
s2822,TV Show,Kingdom,Kim Seong-hun,2020-03-13,2020,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, TV Action & Adventure",South Korea
s2823,Movie,Lost Girls,Liz Garbus,2020-03-13,2020,R,95 min,Dramas,United States
s2824,Movie,Miracle in Cell No. 7,Mehmet Ada Öztekin,2020-03-13,2019,TV-14,132 min,"Dramas, International Movies",Turkey
s2825,TV Show,The Valhalla Murders,Not Given,2020-03-13,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Iceland
s2826,TV Show,Dirty Money,Not Given,2020-03-11,2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries",United States
s2827,TV Show,On My Block,Not Given,2020-03-11,2020,TV-14,3 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",United States
s2828,TV Show,The Circle Brazil,Not Given,2020-03-11,2020,TV-MA,1 Season,"International TV Shows, Reality TV",Brazil
s2829,Movie,Carmen Sandiego: To Steal or Not to Steal,Jos Humphrey,2020-03-10,2020,TV-Y7,82 min,Children & Family Movies,Canada
s2830,Movie,Marc Maron: End Times Fun,Lynn Shelton,2020-03-10,2020,TV-MA,71 min,Stand-Up Comedy,United States
s2831,Movie,Sitara: Let Girls Dream,Sharmeen Obaid-Chinoy,2020-03-08,2020,TV-PG,16 min,"Children & Family Movies, Dramas",Pakistan
s2832,Movie,Alakada Reloaded,Toyin Abraham,2020-03-06,2017,TV-MA,104 min,"Comedies, International Movies",Not Given
s2833,Movie,All About Love,Adze Ugah,2020-03-06,2017,TV-MA,79 min,"Dramas, International Movies, Romantic Movies",South Africa
s2834,Movie,Guilty,Ruchi Narain,2020-03-06,2020,TV-MA,120 min,"Dramas, International Movies",India
s2835,Movie,I am Jonas,Christophe Charrier,2020-03-06,2019,TV-MA,82 min,"Dramas, Independent Movies, International Movies",France
s2836,Movie,Miles Davis: Birth of the Cool,Stanley Nelson,2020-03-06,2019,TV-MA,115 min,"Documentaries, Music & Musicals",United States
s2837,Movie,Spenser Confidential,Peter Berg,2020-03-06,2020,R,111 min,"Action & Adventure, Comedies",United States
s2838,Movie,Twin Murders: the Silence of the White City,Daniel Calparsoro,2020-03-06,2020,TV-MA,110 min,"International Movies, Thrillers",Spain
s2839,TV Show,Ugly Delicious,Not Given,2020-03-06,2020,TV-MA,2 Seasons,Docuseries,United States
s2840,Movie,93 Days,Steve Gukas,2020-03-05,2016,TV-PG,121 min,"Dramas, International Movies, Thrillers",Nigeria
s2841,Movie,Angu Vaikuntapurathu (Malayalam),Trivikram Srinivas,2020-03-05,2020,TV-14,162 min,"Action & Adventure, Comedies, Dramas",India
